tavg,tmin,tmax,prcp,pres,city,year,month,tavg_norm,tmin_norm,tmax_norm,prcp_norm,pres_norm,fuzzy_prcp_label,prcp_label_from_function
27.2,24.1,31.8,203.0,1010.1,1,2019,1,0.5789473684210523,0.5714285714285714,0.5645161290322581,0.1400459638035047,0.5471698113207552,Low,Low
27.0,24.1,31.4,50.0,1011.4,1,2019,1,0.5263157894736841,0.5714285714285714,0.4999999999999997,0.0301637460499856,0.7924528301886732,Low,Low
27.0,23.5,31.7,50.0,1010.7,1,2019,1,0.5263157894736841,0.3999999999999996,0.5483870967741934,0.0301637460499856,0.6603773584905717,Low,Low
27.7,24.2,32.1,208.0,1009.9,1,2019,1,0.7105263157894733,0.5999999999999994,0.6129032258064518,0.1436368859523125,0.5094339622641424,Low,Low
27.9,24.4,32.3,87.0,1010.1,1,2019,1,0.7631578947368416,0.6571428571428564,0.6451612903225802,0.0567365699511634,0.5471698113207552,Low,Low
27.6,24.4,31.6,206.0,1009.7,1,2019,1,0.6842105263157897,0.6571428571428564,0.5322580645161292,0.1422005170927894,0.4716981132075512,Low,Low
27.0,23.6,31.6,162.0,1010.1,1,2019,1,0.5263157894736841,0.4285714285714285,0.5322580645161292,0.1106004021832806,0.5471698113207552,Low,Low
27.6,24.0,32.0,35.0,1009.8,1,2019,1,0.6842105263157897,0.5428571428571425,0.596774193548387,0.0193909796035621,0.4905660377358361,Low,Low
27.9,23.9,32.2,65.0,1010.6,1,2019,1,0.7631578947368416,0.5142857142857135,0.6290322580645166,0.040936512496409,0.6415094339622653,Low,Low
27.2,23.9,31.2,337.0,1009.6,1,2019,1,0.5789473684210523,0.5142857142857135,0.4677419354838708,0.2362826773915541,0.4528301886792449,Medium,Medium
27.3,24.2,31.6,297.0,1009.6,1,2019,1,0.605263157894737,0.5999999999999994,0.5322580645161292,0.2075553002010916,0.4528301886792449,Medium,Medium
26.8,24.4,30.6,604.0,1009.9,1,2019,1,0.4736842105263159,0.6571428571428564,0.370967741935484,0.4280379201378914,0.5094339622641424,High,High
27.3,24.5,31.8,162.0,1010.0,1,2020,1,0.605263157894737,0.6857142857142853,0.5645161290322581,0.1106004021832806,0.5283018867924488,Low,Low
27.3,24.3,31.8,47.0,1011.0,1,2020,1,0.605263157894737,0.6285714285714283,0.5645161290322581,0.0280091927607009,0.7169811320754693,Low,Low
27.5,24.6,31.4,211.0,1010.1,1,2020,1,0.6578947368421051,0.7142857142857143,0.4999999999999997,0.1457914392415972,0.5471698113207552,Low,Low
28.1,24.8,32.3,263.0,1009.9,1,2020,1,0.8157894736842107,0.7714285714285712,0.6451612903225802,0.1831370295891985,0.5094339622641424,Low,Medium
28.3,25.2,32.6,327.0,1009.0,1,2020,1,0.868421052631579,0.8857142857142851,0.6935483870967744,0.2291008330939385,0.3396226415094283,Low,Medium
27.6,24.5,31.8,258.0,1009.2,1,2020,1,0.6842105263157897,0.6857142857142853,0.5645161290322581,0.1795461074403906,0.377358490566041,Low,Medium
27.5,24.1,31.7,390.0,1008.5,1,2020,1,0.6578947368421051,0.5714285714285714,0.5483870967741934,0.2743464521689169,0.245283018867918,Low,High
28.0,24.4,32.4,187.0,1008.9,1,2020,1,0.7894736842105262,0.6571428571428564,0.6612903225806449,0.1285550129273197,0.3207547169811219,Low,Low
27.1,24.1,31.1,343.0,1009.1,1,2020,1,0.5526315789473687,0.5714285714285714,0.4516129032258066,0.2405917839701235,0.3584905660377346,Medium,Medium
26.8,23.7,31.3,306.0,1008.6,1,2020,1,0.4736842105263159,0.4571428571428565,0.4838709677419355,0.2140189600689457,0.2641509433962244,Medium,Medium
27.2,24.3,31.0,401.0,1009.1,1,2020,1,0.5789473684210523,0.6285714285714283,0.4354838709677419,0.2822464808962941,0.3584905660377346,Medium,High
26.9,24.0,30.9,451.0,1008.3,1,2020,1,0.4999999999999995,0.5428571428571425,0.4193548387096771,0.3181557023843723,0.2075471698113054,Medium,High
26.3,24.0,29.9,292.0,1008.6,1,2021,1,0.3421052631578948,0.5428571428571425,0.2580645161290319,0.2039643780522838,0.2641509433962244,Medium,Medium
26.3,23.6,30.2,145.0,1010.0,1,2021,1,0.3421052631578948,0.4285714285714285,0.3064516129032256,0.0983912668773341,0.5283018867924488,Low,Low
27.0,24.1,31.1,140.0,1009.3,1,2021,1,0.5263157894736841,0.5714285714285714,0.4516129032258066,0.0948003447285262,0.3962264150943259,Low,Low
27.5,24.0,31.8,43.0,1009.8,1,2021,1,0.6578947368421051,0.5428571428571425,0.5645161290322581,0.0251364550416546,0.4905660377358361,Low,Low
27.9,24.5,32.1,221.0,1008.5,1,2021,1,0.7631578947368416,0.6857142857142853,0.6129032258064518,0.1529732835392128,0.245283018867918,Low,Low
27.6,24.1,31.7,288.0,1009.8,1,2021,1,0.6842105263157897,0.5714285714285714,0.5483870967741934,0.2010916403332375,0.4905660377358361,Medium,Medium
27.8,24.3,32.2,280.0,1008.8,1,2021,1,0.736842105263158,0.6285714285714283,0.6290322580645166,0.195346164895145,0.3018867924528156,Low,Medium
27.2,23.9,31.4,366.0,1009.8,1,2021,1,0.5789473684210523,0.5142857142857135,0.4999999999999997,0.2571100258546394,0.4905660377358361,Medium,Medium
27.1,23.9,31.3,329.0,1009.4,1,2021,1,0.5526315789473687,0.5142857142857135,0.4838709677419355,0.2305372019534616,0.4150943396226322,Medium,Medium
27.6,24.3,31.3,287.0,1009.1,1,2021,1,0.6842105263157897,0.6285714285714283,0.4838709677419355,0.200373455903476,0.3584905660377346,Low,Medium
27.1,24.0,31.0,215.1,1008.4,1,2021,1,0.5526315789473687,0.5428571428571425,0.4354838709677419,0.1487359954036196,0.2264150943396117,Low,Low
27.0,23.9,31.3,202.4,1009.5,1,2021,1,0.5263157894736841,0.5142857142857135,0.4838709677419355,0.1396150531456478,0.4339622641509385,Low,Low
26.5,23.7,30.7,246.3,1009.6,1,2022,1,0.3947368421052631,0.4571428571428565,0.3870967741935482,0.1711433496121804,0.4528301886792449,Medium,Low
26.7,23.6,31.2,266.1,1008.9,1,2022,1,0.4473684210526313,0.4285714285714285,0.4677419354838708,0.1853634013214593,0.3207547169811219,Medium,Medium
26.7,23.5,31.1,131.3,1008.6,1,2022,1,0.4473684210526313,0.3999999999999996,0.4516129032258066,0.0885521401896007,0.2641509433962244,Low,Low
27.2,23.7,31.4,198.4,1008.6,1,2022,1,0.5789473684210523,0.4571428571428565,0.4999999999999997,0.1367423154266015,0.2641509433962244,Low,Low
27.9,24.5,32.2,263.9,1008.3,1,2022,1,0.7631578947368416,0.6857142857142853,0.6290322580645166,0.1837833955759839,0.2075471698113054,Low,Medium
27.1,23.8,30.9,344.5,1008.5,1,2022,1,0.5526315789473687,0.4857142857142855,0.4193548387096771,0.2416690606147658,0.245283018867918,Medium,Medium
27.3,23.9,31.6,242.6,1008.1,1,2022,1,0.605263157894737,0.5142857142857135,0.5322580645161292,0.1684860672220626,0.1698113207547141,Low,Low
27.4,23.9,31.5,217.6,1008.3,1,2022,1,0.6315789473684206,0.5142857142857135,0.5161290322580645,0.1505314564780235,0.2075471698113054,Low,Low
26.9,23.7,30.9,371.1,1009.5,1,2022,1,0.4999999999999995,0.4571428571428565,0.4193548387096771,0.2607727664464234,0.4339622641509385,Medium,Medium
27.0,23.8,30.4,573.1,1009.1,1,2022,1,0.5263157894736841,0.4857142857142855,0.3387096774193545,0.4058460212582591,0.3584905660377346,Medium,High
27.1,24.1,30.7,279.3,1009.3,1,2022,1,0.5526315789473687,0.5714285714285714,0.3870967741935482,0.194843435794312,0.3962264150943259,Medium,Medium
26.5,23.7,30.0,316.2,1008.5,1,2022,1,0.3947368421052631,0.4571428571428565,0.2741935483870967,0.2213444412525136,0.245283018867918,Medium,Medium
26.7,23.5,30.4,235.4,1009.0,1,2023,1,0.4473684210526313,0.3999999999999996,0.3387096774193545,0.1633151393277793,0.3396226415094283,Medium,Low
26.7,23.9,30.7,240.0,1009.4,1,2023,1,0.4473684210526313,0.5142857142857135,0.3870967741935482,0.1666187877046825,0.4150943396226322,Medium,Low
26.7,23.6,30.9,216.5,1010.3,1,2023,1,0.4473684210526313,0.4285714285714285,0.4193548387096771,0.1497414536052858,0.5849056603773464,Low,Low
27.8,24.3,31.7,141.4,1008.8,1,2023,1,0.736842105263158,0.6285714285714283,0.5483870967741934,0.0958058029301924,0.3018867924528156,Low,Low
28.3,24.8,32.4,90.3,1009.8,1,2023,1,0.868421052631579,0.7714285714285712,0.6612903225806449,0.0591065785693766,0.4905660377358361,Low,Low
28.2,24.4,32.5,72.9,1009.6,1,2023,1,0.8421052631578944,0.6571428571428564,0.6774193548387096,0.0466101694915254,0.4528301886792449,Low,Low
27.5,24.1,31.7,89.2,1009.9,1,2023,1,0.6578947368421051,0.5714285714285714,0.5483870967741934,0.0583165756966388,0.5094339622641424,Low,Low
28.0,24.4,32.1,74.5,1010.4,1,2023,1,0.7894736842105262,0.6571428571428564,0.6129032258064518,0.0477592645791439,0.6037735849056527,Low,Low
27.7,24.2,31.5,308.4,1009.9,1,2023,1,0.7105263157894733,0.5999999999999994,0.5161290322580645,0.2157426027003734,0.5094339622641424,Medium,Medium
27.6,24.2,31.5,134.9,1011.1,1,2023,1,0.6842105263157897,0.5999999999999994,0.5161290322580645,0.0911376041367423,0.7358490566037756,Low,Low
27.5,24.3,31.3,345.3,1010.0,1,2023,1,0.6578947368421051,0.6285714285714283,0.4838709677419355,0.2422436081585751,0.5283018867924488,Low,Medium
27.4,24.6,31.1,251.1,1010.2,1,2023,1,0.6315789473684206,0.7142857142857143,0.4516129032258066,0.1745906348750359,0.5660377358490615,Low,Medium
27.5,24.5,31.4,186.2,1011.0,1,2024,1,0.6578947368421051,0.6857142857142853,0.4999999999999997,0.1279804653835104,0.7169811320754693,Low,Low
27.3,24.6,31.0,77.1,1011.8,1,2024,1,0.605263157894737,0.7142857142857143,0.4354838709677419,0.0496265440965239,0.867924528301877,Low,Low
28.0,25.2,31.6,122.8,1010.6,1,2024,1,0.7894736842105262,0.8857142857142851,0.5322580645161292,0.0824475725366273,0.6415094339622653,Low,Low
28.7,25.3,32.3,184.2,1008.5,1,2024,1,0.9736842105263154,0.914285714285714,0.6451612903225802,0.1265440965239873,0.245283018867918,Low,Low
28.6,25.6,32.1,160.6,1008.0,1,2024,1,0.9473684210526316,1.0,0.6129032258064518,0.1095949439816144,0.1509433962264078,Low,Low
28.0,24.8,31.9,302.9,1009.4,1,2024,1,0.7894736842105262,0.7714285714285712,0.5806451612903223,0.2117925883366848,0.4150943396226322,Low,Medium
28.3,24.8,32.7,106.7,1008.7,1,2024,1,0.868421052631579,0.7714285714285712,0.7096774193548392,0.0708848032174662,0.2830188679245307,Low,Low
27.7,24.6,32.0,263.9,1009.7,1,2024,1,0.7105263157894733,0.7142857142857143,0.596774193548387,0.1837833955759839,0.4716981132075512,Medium,Medium
28.2,24.6,32.1,263.9,1009.7,1,2024,1,0.8421052631578944,0.7142857142857143,0.6129032258064518,0.1837833955759839,0.4716981132075512,Medium,Medium
27.7,24.2,31.3,260.2,1009.6,1,2024,1,0.7105263157894733,0.5999999999999994,0.4838709677419355,0.1811261131858661,0.4528301886792449,Medium,Medium
27.7,24.5,31.7,324.1,1008.6,1,2024,1,0.7105263157894733,0.6857142857142853,0.5483870967741934,0.22701809824763,0.2641509433962244,Low,Medium
27.4,24.5,31.3,263.9,1009.7,1,2024,1,0.6315789473684206,0.6857142857142853,0.4838709677419355,0.1837833955759839,0.4716981132075512,Medium,Medium
25.8,23.1,30.5,640.0,1009.6,2,2000,1,0.2105263157894738,0.2857142857142857,0.3548387096774192,0.4538925596093076,0.4528301886792449,High,High
26.2,22.5,30.2,314.0,1009.3,2,2000,1,0.3157894736842103,0.1142857142857138,0.3064516129032256,0.2197644355070382,0.3962264150943259,Medium,Medium
26.7,23.3,32.6,230.0,1009.5,2,2000,1,0.4473684210526313,0.3428571428571426,0.6935483870967744,0.1594369434070669,0.4339622641509385,Low,Low
26.6,23.4,32.7,362.0,1009.7,2,2000,1,0.4210526315789477,0.3714285714285706,0.7096774193548392,0.2542372881355932,0.4716981132075512,Medium,Medium
27.5,24.0,33.5,176.0,1009.6,2,2000,1,0.6578947368421051,0.5428571428571425,0.8387096774193549,0.1206549841999425,0.4528301886792449,Low,Low
26.7,22.8,30.6,221.0,1009.9,2,2000,1,0.4473684210526313,0.1999999999999998,0.370967741935484,0.1529732835392128,0.5094339622641424,Low,Low
27.1,23.4,33.1,54.0,1009.7,2,2000,1,0.5526315789473687,0.3714285714285706,0.774193548387097,0.0330364837690318,0.4716981132075512,Low,Low
26.9,23.4,32.8,162.0,1009.6,2,2000,1,0.4999999999999995,0.3714285714285706,0.7258064516129027,0.1106004021832806,0.4528301886792449,Low,Low
26.3,23.2,32.1,459.0,1010.2,2,2000,1,0.3421052631578948,0.3142857142857136,0.6129032258064518,0.3239011778224648,0.5660377358490615,High,High
26.8,23.6,32.5,183.0,1009.5,2,2000,1,0.4736842105263159,0.4285714285714285,0.6774193548387096,0.1256822752082734,0.4339622641509385,Low,Low
26.5,22.7,30.8,147.0,1008.8,2,2000,1,0.3947368421052631,0.1714285714285708,0.4032258064516129,0.0998276357368572,0.3018867924528156,Medium,Low
26.7,23.6,31.9,164.0,1009.3,2,2000,1,0.4473684210526313,0.4285714285714285,0.5806451612903223,0.1120367710428037,0.3962264150943259,Low,Low
26.0,23.2,31.1,280.0,1009.4,2,2001,1,0.263157894736842,0.3142857142857136,0.4516129032258066,0.195346164895145,0.4150943396226322,Medium,Medium
26.1,23.3,31.1,369.0,1009.0,2,2001,1,0.2894736842105266,0.3428571428571426,0.4516129032258066,0.2592645791439241,0.3396226415094283,Medium,Medium
27.0,23.4,33.1,193.0,1009.8,2,2001,1,0.5263157894736841,0.3714285714285706,0.774193548387097,0.1328641195058891,0.4905660377358361,Low,Low
27.0,23.9,32.3,337.0,1009.7,2,2001,1,0.5263157894736841,0.5142857142857135,0.6451612903225802,0.2362826773915541,0.4716981132075512,Medium,Medium
27.6,24.2,33.5,149.0,1009.7,2,2001,1,0.6842105263157897,0.5999999999999994,0.8387096774193549,0.1012640045963803,0.4716981132075512,Low,Low
27.0,23.5,32.9,143.0,1009.8,2,2001,1,0.5263157894736841,0.3999999999999996,0.7419354838709675,0.0969548980178109,0.4905660377358361,Low,Low
27.4,22.9,34.2,257.0,1010.3,2,2001,1,0.6315789473684206,0.2285714285714277,0.9516129032258068,0.1788279230106291,0.5849056603773464,Low,Medium
27.6,22.9,32.4,153.0,1010.6,2,2001,1,0.6842105263157897,0.2285714285714277,0.6612903225806449,0.1041367423154265,0.6415094339622653,Low,Low
26.8,23.6,32.0,233.0,1011.3,2,2001,1,0.4736842105263159,0.4285714285714285,0.596774193548387,0.1615914966963516,0.7735849056603669,Low,Low
26.6,23.6,32.2,285.0,1011.3,2,2001,1,0.4210526315789477,0.4285714285714285,0.6290322580645166,0.1989370870439528,0.7735849056603669,Low,Medium
26.6,23.5,32.3,242.0,1011.3,2,2001,1,0.4210526315789477,0.3999999999999996,0.6451612903225802,0.1680551565642056,0.7735849056603669,Low,Low
26.5,23.2,32.0,286.0,1011.6,2,2001,1,0.3947368421052631,0.3142857142857136,0.596774193548387,0.1996552714737144,0.8301886792452858,Medium,Medium
26.3,23.6,31.6,336.0,1010.8,2,2002,1,0.3421052631578948,0.4285714285714285,0.5322580645161292,0.2355644929617925,0.6792452830188566,Medium,Medium
26.1,23.2,31.7,322.0,1012.2,2,2002,1,0.2894736842105266,0.3142857142857136,0.5483870967741934,0.2255099109451307,0.9433962264151023,Medium,Medium
26.6,23.4,32.5,264.0,1010.6,2,2002,1,0.4210526315789477,0.3714285714285706,0.6774193548387096,0.18385521401896,0.6415094339622653,Low,Medium
27.1,23.9,32.8,354.0,1009.5,2,2002,1,0.5526315789473687,0.5142857142857135,0.7258064516129027,0.2484918126975007,0.4339622641509385,Medium,Medium
27.6,24.2,33.6,176.0,1009.9,2,2002,1,0.6842105263157897,0.5999999999999994,0.8548387096774196,0.1206549841999425,0.5094339622641424,Low,Low
27.0,23.4,32.8,186.0,1009.9,2,2002,1,0.5263157894736841,0.3714285714285706,0.7258064516129027,0.1278368284975581,0.5094339622641424,Low,Low
27.4,23.4,33.8,58.0,1010.2,2,2002,1,0.6315789473684206,0.3714285714285706,0.8870967741935479,0.0359092214880781,0.5660377358490615,Low,Low
26.5,22.6,32.7,250.0,1010.6,2,2002,1,0.3947368421052631,0.1428571428571428,0.7096774193548392,0.1738006320022981,0.6415094339622653,Medium,Low
26.5,23.0,32.3,411.0,1011.4,2,2002,1,0.3947368421052631,0.2571428571428567,0.6451612903225802,0.2894283251939097,0.7924528301886732,Medium,High
26.0,23.1,32.2,433.0,1010.8,2,2002,1,0.263157894736842,0.2857142857142857,0.6290322580645166,0.3052283826486641,0.6792452830188566,High,High
26.2,23.3,31.5,368.0,1010.5,2,2002,1,0.3157894736842103,0.3428571428571426,0.5161290322580645,0.2585463947141626,0.622641509433959,Medium,Medium
26.5,23.3,32.0,300.0,1011.1,2,2002,1,0.3947368421052631,0.3428571428571426,0.596774193548387,0.2097098534903763,0.7358490566037756,Medium,Medium
25.9,23.1,31.4,824.0,1011.5,2,2003,1,0.2368421052631574,0.2857142857142857,0.4999999999999997,0.5860384946854352,0.8113207547169795,High,High
26.4,23.4,31.6,327.0,1010.7,2,2003,1,0.3684210526315785,0.3714285714285706,0.5322580645161292,0.2291008330939385,0.6603773584905717,Medium,Medium
26.7,23.3,32.7,256.0,1010.9,2,2003,1,0.4473684210526313,0.3428571428571426,0.7096774193548392,0.1781097385808675,0.6981132075471629,Low,Medium
26.5,23.5,32.8,387.0,1010.0,2,2003,1,0.3947368421052631,0.3999999999999996,0.7258064516129027,0.2721918988796323,0.5283018867924488,Medium,Medium
27.8,24.0,33.2,184.0,1009.5,2,2003,1,0.736842105263158,0.5428571428571425,0.7903225806451617,0.126400459638035,0.4339622641509385,Low,Low
26.6,23.4,32.7,146.0,1010.1,2,2003,1,0.4210526315789477,0.3714285714285706,0.7096774193548392,0.0991094513070956,0.5471698113207552,Low,Low
26.6,23.1,32.5,202.0,1010.5,2,2003,1,0.4210526315789477,0.2857142857142857,0.6774193548387096,0.1393277793737431,0.622641509433959,Low,Low
27.0,23.4,33.0,129.0,1010.1,2,2003,1,0.5263157894736841,0.3714285714285706,0.7580645161290323,0.086900316001149,0.5471698113207552,Low,Low
26.5,22.9,32.6,253.0,1010.9,2,2003,1,0.3947368421052631,0.2285714285714277,0.6935483870967744,0.1759551852915828,0.6981132075471629,Medium,Medium
26.2,23.1,31.8,289.0,1010.8,2,2003,1,0.3157894736842103,0.2857142857142857,0.5645161290322581,0.2018098247629991,0.6792452830188566,Medium,Medium
26.2,23.1,31.8,456.0,1010.3,2,2003,1,0.3157894736842103,0.2857142857142857,0.5645161290322581,0.3217466245331801,0.5849056603773464,High,High
25.8,23.3,30.7,434.0,1010.7,2,2003,1,0.2105263157894738,0.3428571428571426,0.3870967741935482,0.3059465670784257,0.6603773584905717,High,High
25.6,23.3,30.4,823.0,1011.0,2,2004,1,0.1578947368421056,0.3428571428571426,0.3387096774193545,0.5853203102556737,0.7169811320754693,High,High
26.0,23.0,31.6,198.0,1011.3,2,2004,1,0.263157894736842,0.2571428571428567,0.5322580645161292,0.1364550416546969,0.7735849056603669,Low,Low
26.6,23.1,32.1,351.0,1010.5,2,2004,1,0.4210526315789477,0.2857142857142857,0.6129032258064518,0.246337259408216,0.622641509433959,Medium,Medium
26.9,23.4,32.7,323.0,1010.3,2,2004,1,0.4999999999999995,0.3714285714285706,0.7096774193548392,0.2262280953748922,0.5849056603773464,Low,Medium
27.0,23.6,32.9,487.0,1009.8,2,2004,1,0.5263157894736841,0.4285714285714285,0.7419354838709675,0.3440103418557885,0.4905660377358361,High,High
27.6,23.4,33.5,175.0,1010.7,2,2004,1,0.6842105263157897,0.3714285714285706,0.8387096774193549,0.1199367997701809,0.6603773584905717,Low,Low
26.1,23.1,31.5,260.0,1010.3,2,2004,1,0.2894736842105266,0.2857142857142857,0.5161290322580645,0.1809824762999138,0.5849056603773464,Low,Medium
27.3,23.3,33.1,145.0,1010.2,2,2004,1,0.605263157894737,0.3428571428571426,0.774193548387097,0.0983912668773341,0.5660377358490615,Low,Low
25.9,22.9,31.8,329.0,1011.0,2,2004,1,0.2368421052631574,0.2285714285714277,0.5645161290322581,0.2305372019534616,0.7169811320754693,Medium,Medium
26.3,23.1,32.2,204.0,1011.2,2,2004,1,0.3421052631578948,0.2857142857142857,0.6290322580645166,0.1407641482332663,0.754716981132082,Low,Low
26.2,23.3,32.0,616.0,1010.6,2,2004,1,0.3157894736842103,0.3428571428571426,0.596774193548387,0.4366561332950301,0.6415094339622653,High,High
26.0,23.3,31.4,579.0,1010.3,2,2004,1,0.263157894736842,0.3428571428571426,0.4999999999999997,0.4100833093938523,0.5849056603773464,High,High
26.1,22.8,31.6,384.0,1011.4,2,2005,1,0.2894736842105266,0.1999999999999998,0.5322580645161292,0.2700373455903476,0.7924528301886732,Medium,Medium
26.2,23.5,31.3,198.0,1012.0,2,2005,1,0.3157894736842103,0.3999999999999996,0.4838709677419355,0.1364550416546969,0.9056603773584898,Low,Low
26.5,22.6,31.0,281.0,1011.7,2,2005,1,0.3947368421052631,0.1428571428571428,0.4354838709677419,0.1960643493249066,0.8490566037735922,Medium,Medium
27.3,23.6,33.2,190.0,1010.9,2,2005,1,0.605263157894737,0.4285714285714285,0.7903225806451617,0.1307095662166044,0.6981132075471629,Low,Low
26.8,23.6,32.1,290.0,1009.6,2,2005,1,0.4736842105263159,0.4285714285714285,0.6129032258064518,0.2025280091927606,0.4528301886792449,Medium,Medium
26.8,23.5,32.4,361.0,1009.2,2,2005,1,0.4736842105263159,0.3999999999999996,0.6612903225806449,0.2535191037058316,0.377358490566041,Medium,Medium
27.0,23.3,32.7,177.0,1010.1,2,2005,1,0.5263157894736841,0.3428571428571426,0.7096774193548392,0.1213731686297041,0.5471698113207552,Low,Low
27.2,23.5,33.1,208.0,1010.0,2,2005,1,0.5789473684210523,0.3999999999999996,0.774193548387097,0.1436368859523125,0.5283018867924488,Low,Low
26.9,23.4,32.6,204.0,1010.2,2,2005,1,0.4999999999999995,0.3714285714285706,0.6935483870967744,0.1407641482332663,0.5660377358490615,Low,Low
26.4,23.4,31.9,402.0,1010.3,2,2005,1,0.3684210526315785,0.3714285714285706,0.5806451612903223,0.2829646653260557,0.5849056603773464,High,High
26.1,23.1,31.7,215.0,1010.2,2,2005,1,0.2894736842105266,0.2857142857142857,0.5483870967741934,0.1486641769606435,0.5660377358490615,Low,Low
25.9,22.8,31.5,311.0,1009.5,2,2005,1,0.2368421052631574,0.1999999999999998,0.5161290322580645,0.2176098822177535,0.4339622641509385,Medium,Medium
25.9,23.2,30.9,399.0,1010.0,2,2006,1,0.2368421052631574,0.3142857142857136,0.4193548387096771,0.280810112036771,0.5283018867924488,High,High
26.2,23.4,31.7,231.0,1010.2,2,2006,1,0.3157894736842103,0.3714285714285706,0.5483870967741934,0.1601551278368284,0.5660377358490615,Low,Low
26.6,23.2,32.7,423.0,1009.8,2,2006,1,0.4210526315789477,0.3142857142857136,0.7096774193548392,0.2980465383510485,0.4905660377358361,High,High
26.4,23.4,32.5,337.0,1009.6,2,2006,1,0.3684210526315785,0.3714285714285706,0.6774193548387096,0.2362826773915541,0.4528301886792449,Medium,Medium
26.5,23.5,32.0,273.0,1010.3,2,2006,1,0.3947368421052631,0.3999999999999996,0.596774193548387,0.1903188738868141,0.5849056603773464,Medium,Medium
26.7,23.4,32.2,109.0,1010.0,2,2006,1,0.4473684210526313,0.3714285714285706,0.6290322580645166,0.0725366274059178,0.5283018867924488,Low,Low
27.4,23.8,33.6,140.0,1010.1,2,2006,1,0.6315789473684206,0.4857142857142855,0.8548387096774196,0.0948003447285262,0.5471698113207552,Low,Low
27.3,23.2,33.3,165.0,1009.8,2,2006,1,0.605263157894737,0.3142857142857136,0.8064516129032253,0.1127549554725653,0.4905660377358361,Low,Low
26.5,23.0,32.0,228.0,1010.7,2,2006,1,0.3947368421052631,0.2571428571428567,0.596774193548387,0.1580005745475438,0.6603773584905717,Low,Low
26.3,23.2,31.9,108.0,1011.5,2,2006,1,0.3421052631578948,0.3142857142857136,0.5806451612903223,0.0718184429761562,0.8113207547169795,Low,Low
26.5,23.2,32.0,317.0,1010.1,2,2006,1,0.3947368421052631,0.3142857142857136,0.596774193548387,0.2219189887963228,0.5471698113207552,Medium,Medium
26.6,23.5,31.6,409.0,1009.8,2,2006,1,0.4210526315789477,0.3999999999999996,0.5322580645161292,0.2879919563343867,0.4905660377358361,High,High
25.9,23.5,30.6,510.0,1011.0,2,2007,1,0.2368421052631574,0.3999999999999996,0.370967741935484,0.3605285837403045,0.7169811320754693,High,High
26.1,23.1,31.5,503.0,1011.3,2,2007,1,0.2894736842105266,0.2857142857142857,0.5161290322580645,0.3555012927319735,0.7735849056603669,High,High
26.6,23.0,32.6,340.0,1010.2,2,2007,1,0.4210526315789477,0.2571428571428567,0.6935483870967744,0.2384372306808388,0.5660377358490615,Medium,Medium
26.8,23.7,32.3,304.0,1010.2,2,2007,1,0.4736842105263159,0.4571428571428565,0.6451612903225802,0.2125825912094225,0.5660377358490615,Low,Medium
27.2,23.9,32.9,156.0,1010.1,2,2007,1,0.5789473684210523,0.5142857142857135,0.7419354838709675,0.1062912956047112,0.5471698113207552,Low,Low
26.6,23.7,31.8,336.0,1008.6,2,2007,1,0.4210526315789477,0.4571428571428565,0.5645161290322581,0.2355644929617925,0.2641509433962244,Medium,Medium
26.5,23.2,32.5,342.0,1009.8,2,2007,1,0.3947368421052631,0.3142857142857136,0.6774193548387096,0.2398735995403619,0.4905660377358361,Medium,Medium
27.0,23.3,32.7,211.0,1009.7,2,2007,1,0.5263157894736841,0.3428571428571426,0.7096774193548392,0.1457914392415972,0.4716981132075512,Low,Low
26.3,23.2,31.7,241.0,1009.8,2,2007,1,0.3421052631578948,0.3142857142857136,0.5483870967741934,0.1673369721344441,0.4905660377358361,Low,Low
26.5,23.3,32.2,208.0,1009.8,2,2007,1,0.3947368421052631,0.3428571428571426,0.6290322580645166,0.1436368859523125,0.4905660377358361,Low,Low
26.0,23.2,31.1,280.0,1010.0,2,2007,1,0.263157894736842,0.3142857142857136,0.4516129032258066,0.195346164895145,0.5283018867924488,Medium,Medium
26.0,23.3,30.9,514.0,1009.0,2,2007,1,0.263157894736842,0.3428571428571426,0.4193548387096771,0.3634013214593507,0.3396226415094283,High,High
26.0,23.0,31.7,548.0,1010.0,2,2008,1,0.263157894736842,0.2571428571428567,0.5483870967741934,0.3878195920712439,0.5283018867924488,High,High
25.4,23.1,30.1,391.0,1010.4,2,2008,1,0.1052631578947364,0.2857142857142857,0.2903225806451614,0.2750646365986785,0.6037735849056527,High,High
25.9,23.1,31.5,489.0,1009.8,2,2008,1,0.2368421052631574,0.2857142857142857,0.5161290322580645,0.3454467107153117,0.4905660377358361,High,High
26.5,23.3,32.1,314.0,1009.2,2,2008,1,0.3947368421052631,0.3428571428571426,0.6129032258064518,0.2197644355070382,0.377358490566041,Medium,Medium
27.2,23.5,33.3,178.0,1009.7,2,2008,1,0.5789473684210523,0.3999999999999996,0.8064516129032253,0.1220913530594656,0.4716981132075512,Low,Low
26.6,23.2,32.2,194.0,1010.1,2,2008,1,0.4210526315789477,0.3142857142857136,0.6290322580645166,0.1335823039356506,0.5471698113207552,Low,Low
26.2,23.1,31.7,235.0,1010.1,2,2008,1,0.3157894736842103,0.2857142857142857,0.5483870967741934,0.1630278655558747,0.5471698113207552,Low,Low
26.6,23.1,32.5,337.0,1009.9,2,2008,1,0.4210526315789477,0.2857142857142857,0.6774193548387096,0.2362826773915541,0.5094339622641424,Medium,Medium
